lclc216567_g2_i2m.4643,A0A2B4SGG9,,,,,,,,,,,,,,,,
lclc216571_g1_i1m.4650,A0A2B4RX49,,,,,,,,,,,,,,,,
lclc216621_g3_i1m.4676,A7SQ65,,,,,,,,,,,,,,,,
lclc216645_g1_i1m.4691,A0A2B4SKK6,,,,,,,,,,,,,,,,
lclc216647_g6_i3m.4694,A0A2B4SG42,,,,,,,,,,,,,,,,
lclc216650_g2_i1m.4697,A0A2B4RS47,,,,,,,,,,,,,,,,
lclc216655_g1_i1m.4705,A0A2B4S5T9,,,,,,,,,,,,,,,,
lclc216702_g5_i1m.4730,A7S085,,,,,,,,,,,,,,,,
lclc216705_g1_i4m.4732,A0A2B4S3C1,,,,,,,,,,,,,,,,
lclc216784_g1_i1m.4762,A0A2B4RRW4,,,,,,,,,,,,,,,,
lclc216818_g1_i2m.4792,A0A2B4RPT9,,,,,,,,,,,,,,,,
lclc216824_g6_i1m.4796,A0A2B4S8U2,,,,,,,,,,,,,,,,
lclc216834_g4_i2m.4800,A0A2B4S9E7,,,,,,,,,,,,,,,,
lclc216848_g3_i4m.4809,A7S1I9,,,,,,,,,,,,,,,,
lclc216861_g2_i3m.4815,A0A2B4RYX0,,,,,,,,,,,,,,,,
lclc216872_g3_i2m.4822,A0A2B4T195,,,,,,,,,,,,,,,,
lclc216916_g1_i2m.4843,A0A2B4SCT2,,,,,,,,,,,,,,,,
lclc216942_g4_i3m.4860,A0A2B4SDZ8,,,,,,,,,,,,,,,,
lclc216953_g1_i3m.4865,A0A2B4RWY8,,,,,,,,,,,,,,,,
lclc217005_g3_i1m.4893,A0A2B4S170,,,,,,,,,,,,,,,,
lclc217013_g4_i3m.4901,A0A1V4JAS0,,,,,,,,,,,,,,,,
lclc217015_g1_i1m.4906,A0A2B4RC66,,,,,,,,,,,,,,,,
lclc217046_g2_i2m.4921,A0A2B4S454,,,,,,,,,,,,,,,,
lclc217064_g3_i6m.4935,A0A2B4SZC0,,,,,,,,,,,,,,,,
lclc217066_g4_i1m.4938,A7SV88,,,,,,,,,,,,,,,,
lclc217096_g5_i1m.4965,A0A2B4RCG5,,,,,,,,,,,,,,,,
lclc217101_g2_i1m.4970,A0A2B4RZ02,,,,,,,,,,,,,,,,
lclc217134_g5_i4m.4991,A7RZ68,,,,,,,,,,,,,,,,
lclc217146_g1_i1m.4997,A0A2B4S2F4,,,,,,,,,,,,,,,,
lclc217182_g4_i2m.5020,A0A2B4SRG8,,,,,,,,,,,,,,,,
lclc217182_g4_i3m.5021,A0A2B4SRG8,,,,,,,,,,,,,,,,
lclc217195_g5_i2m.5022,A0A2B4SJD0,,,,,,,,,,,,,,,,
lclc217198_g5_i5m.5024,A0A1B4Z126,,,,,,,,,,,,,,,,
lclc217199_g3_i2m.5026,A0A2B4RJ90,,,,,,,,,,,,,,,,
lclc217202_g3_i1m.5028,A0A2B4SS83,,,,,,,,,,,,,,,,
lclc217263_g3_i1m.5056,A0A2B4SB61,,,,,,,,,,,,,,,,
lclc217312_g3_i1m.5102,A0A2B4S9B9,,,,,,,,,,,,,,,,
lclc217341_g1_i2m.5116,A7S6Q0,,,,,,,,,,,,,,,,
lclc217377_g1_i1m.5163,A0A2B4S7X1,,,,,,,,,,,,,,,,
lclc217405_g1_i3m.5177,A0A2B4SUJ3,,,,,,,,,,,,,,,,
lclc217427_g4_i1m.5185,A0A2B4SWD0,,,,,,,,,,,,,,,,
lclc217447_g9_i5m.5205,A7RVC0,,,,,,,,,,,,,,,,
lclc217466_g1_i3m.5215,A7RK57,,,,,,,,,,,,,,,,
lclc217500_g3_i1m.5226,A0A2B4S8A7,,,,,,,,,,,,,,,,
lclc217525_g1_i1m.5229,A0A2B4RM43,,,,,,,,,,,,,,,,
lclc217534_g1_i2m.5231,A0A2B4SYR2,,,,,,,,,,,,,,,,
lclc217573_g1_i1m.5252,A0A2B4S448,,,,,,,,,,,,,,,,
lclc217576_g1_i1m.5259,A0A2B4RM40,,,,,,,,,,,,,,,,
lclc217576_g1_i1m.5259,A0A2B4RM40,,,,,,,,,,,,,,,,
lclc217585_g1_i2m.5268,A0A2B4SRB4,,,,,,,,,,,,,,,,
lclc217607_g1_i3m.5285,A0A2B4SS11,,,,,,,,,,,,,,,,
lclc217621_g3_i1m.5289,A0A2B4SJ43,,,,,,,,,,,,,,,,
lclc217621_g5_i1m.5291,A0A2B4SJ43,,,,,,,,,,,,,,,,
lclc217626_g1_i4m.5292,A0A2B4RE19,,,,,,,,,,,,,,,,
lclc217638_g4_i2m.5298,A0A2B4SJG5,,,,,,,,,,,,,,,,
lclc217638_g4_i2m.5298,A0A2B4SJG5,,,,,,,,,,,,,,,,
lclc217645_g1_i1m.5302,A0A2B4S4Z7,,,,,,,,,,,,,,,,
lclc217654_g5_i4m.5303,A7RU18,,,,,,,,,,,,,,,,
lclc217655_g1_i10m.5304,A0A2B4SR37,,,,,,,,,,,,,,,,
lclc217670_g3_i2m.5308,A0A2B4SDV7,,,,,,,,,,,,,,,,
lclc217701_g4_i1m.5329,A7S5R7,,,,,,,,,,,,,,,,
lclc217724_g1_i1m.5344,A0A2B4S0C5,,,,,,,,,,,,,,,,
lclc217737_g4_i4m.5348,A7RXR7,,,,,,,,,,,,,,,,
lclc217770_g3_i1m.5351,A0A2B4S6D6,,,,,,,,,,,,,,,,
lclc217776_g2_i5m.5358,A7S6D8,,,,,,,,,,,,,,,,
lclc217777_g4_i6m.5361,A0A2B4SB49,,,,,,,,,,,,,,,,
lclc217792_g3_i1m.5367,K1RR14,,,,,,,,,,,,,,,,
lclc217792_g3_i5m.5368,A0A2B4RT39,,,,,,,,,,,,,,,,
lclc217808_g1_i5m.5370,A0A2B4T0Y9,,,,,,,,,,,,,,,,
lclc217816_g7_i5m.5372,A0A2B4RFF0,,,,,,,,,,,,,,,,
lclc217854_g5_i1m.5413,A0A2B4S389,,,,,,,,,,,,,,,,
lclc217887_g8_i2m.5422,A7S7Y8,,,,,,,,,,,,,,,,
lclc217972_g1_i6m.5456,A0A2B4SMK3,,,,,,,,,,,,,,,,
lclc217975_g2_i2m.5457,A0A2B4S141,,,,,,,,,,,,,,,,
lclc217988_g6_i3m.5463,A0A2B4STZ8,,,,,,,,,,,,,,,,
lclc217990_g1_i1m.5468,A0A2B4S8L5,,,,,,,,,,,,,,,,
lclc218016_g3_i3m.5485,C3XQT0,,,,,,,,,,,,,,,,
lclc218032_g1_i1m.5496,A0A2B4RQU1,,,,,,,,,,,,,,,,
lclc218055_g3_i2m.5518,A0A2B4ST55,,,,,,,,,,,,,,,,
lclc218107_g1_i3m.5547,A0A2B4STP1,,,,,,,,,,,,,,,,
lclc218119_g1_i3m.5570,A0A2B4SUT2,,,,,,,,,,,,,,,,
lclc218123_g3_i2m.5572,A0A2B4RQI4,,,,,,,,,,,,,,,,
lclc218175_g5_i2m.5596,A0A2B4SWR0,,,,,,,,,,,,,,,,
lclc218183_g4_i3m.5602,A0A2B4RVR7,,,,,,,,,,,,,,,,
lclc218185_g1_i2m.5605,A0A2B4S472,,,,,,,,,,,,,,,,
lclc218185_g1_i2m.5605,A0A2B4S472,,,,,,,,,,,,,,,,
lclc218185_g1_i3m.5606,A0A2B4S472,,,,,,,,,,,,,,,,
lclc218185_g1_i3m.5606,A0A2B4S472,,,,,,,,,,,,,,,,
lclc218196_g3_i9m.5616,A0A2B4RNV5,,,,,,,,,,,,,,,,
lclc218197_g1_i1m.5617,A0A2B4SJL6,,,,,,,,,,,,,,,,
lclc218214_g1_i2m.5634,A0A2B4SH89,,,,,,,,,,,,,,,,
lclc218223_g3_i1m.5642,A0A2B4RZR2,,,,,,,,,,,,,,,,
lclc218298_g7_i1m.5703,A0A2B4SCK3,,,,,,,,,,,,,,,,
lclc218302_g5_i1m.5709,A0A2B4S719,,,,,,,,,,,,,,,,
lclc218345_g3_i2m.5731,A0A2B4R268,,,,,,,,,,,,,,,,
lclc218374_g1_i3m.5753,A0A2B4S9N7,,,,,,,,,,,,,,,,
lclc218374_g4_i1m.5754,A0A2B4SAS8,,,,,,,,,,,,,,,,
lclc218375_g1_i1m.5756,T2MFV2,,,,,,,,,,,,,,,,
lclc218388_g2_i3m.5763,A0A2B4RW40,,,,,,,,,,,,,,,,
lclc218445_g1_i1m.5788,A0A2B4SY00,,,,,,,,,,,,,,,,
lclc218449_g2_i1m.5791,A0A2B4S7Q9,,,,,,,,,,,,,,,,
lclc218481_g4_i6m.5811,A0A2B4SPI2,,,,,,,,,,,,,,,,
lclc218494_g2_i5m.5814,A0A2B4RXK6,,,,,,,,,,,,,,,,
lclc218495_g1_i2m.5815,E0VZT6,,,,,,,,,,,,,,,,
lclc218580_g2_i1m.5839,A0A0A7E975,,,,,,,,,,,,,,,,
lclc218603_g6_i5m.5857,A0A2B4STA5,,,,,,,,,,,,,,,,
lclc218647_g3_i1m.5884,A0A2B4SZR7,,,,,,,,,,,,,,,,
lclc218696_g8_i2m.5906,A0A2B4SI93,,,,,,,,,,,,,,,,
lclc218703_g1_i4m.5907,A0A2B4S1A7,,,,,,,,,,,,,,,,
lclc218706_g7_i3m.5908,A0A2B4SAU6,,,,,,,,,,,,,,,,
lclc218722_g1_i2m.5914,A0A2B4RI26,,,,,,,,,,,,,,,,
lclc218730_g2_i11m.5922,A0A2B4R563,,,,,,,,,,,,,,,,
lclc218748_g1_i1m.5931,A0A2B4SKJ4,,,,,,,,,,,,,,,,
lclc218755_g2_i2m.5948,A0A2B4RB64,,,,,,,,,,,,,,,,
lclc218820_g4_i2m.5974,A0A210PWH5,,,,,,,,,,,,,,,,
lclc218842_g3_i2m.5986,A0A2B4SSC5,,,,,,,,,,,,,,,,
lclc218852_g5_i3m.5993,A0A2B4T1D4,,,,,,,,,,,,,,,,
lclc218872_g2_i3m.6012,A0A2B4RUZ3,,,,,,,,,,,,,,,,
lclc218873_g3_i3m.6014,A0A2B4SS36,,,,,,,,,,,,,,,,
lclc218881_g3_i2m.6022,A0A2B4RX69,,,,,,,,,,,,,,,,
lclc218903_g1_i1m.6054,A0A2B4S518,,,,,,,,,,,,,,,,
lclc218945_g6_i1m.6083,A0A2B4RIQ8,,,,,,,,,,,,,,,,
lclc218968_g13_i5m.6107,A0A2B4R010,,,,,,,,,,,,,,,,
lclc218972_g2_i1m.6108,A0A2B4S6J0,,,,,,,,,,,,,,,,
lclc219090_g4_i2m.6185,A0A2B4SF00,,,,,,,,,,,,,,,,
lclc219163_g1_i3m.6242,A7S2I7,,,,,,,,,,,,,,,,
lclc219184_g1_i2m.6256,Q7ZUH6,,,,,,,,,,,,,,,,
lclc219184_g2_i2m.6257,A0A2B4SWV2,,,,,,,,,,,,,,,,
lclc219187_g1_i1m.6258,A0A2B4SQA6,,,,,,,,,,,,,,,,
lclc219220_g4_i4m.6283,A0A2B4RG74,,,,,,,,,,,,,,,,
lclc219233_g2_i1m.6290,A7RX16,,,,,,,,,,,,,,,,
lclc219237_g2_i4m.6297,C3XUB6,,,,,,,,,,,,,,,,
lclc219274_g1_i6m.6313,W4Z841,,,,,,,,,,,,,,,,
lclc219283_g1_i2m.6316,A0A2B4RVU2,,,,,,,,,,,,,,,,
lclc219327_g1_i2m.6330,Q4KTH6,,,,,,,,,,,,,,,,
lclc219327_g5_i1m.6332,A7SGK8,,,,,,,,,,,,,,,,
lclc219341_g1_i2m.6341,W4Z131,,,,,,,,,,,,,,,,
lclc219457_g2_i7m.6385,A0A2B4SXV0,,,,,,,,,,,,,,,,
lclc219462_g5_i7m.6389,A0A2B4S3J9,,,,,,,,,,,,,,,,
lclc219473_g3_i1m.6396,A7RSQ0,,,,,,,,,,,,,,,,
lclc219485_g5_i3m.6399,A0A2B4SNG3,,,,,,,,,,,,,,,,
lclc219495_g3_i10m.6406,A0A2B4S7K1,,,,,,,,,,,,,,,,
lclc219496_g5_i1m.6410,A0A2B4RTT8,,,,,,,,,,,,,,,,
lclc219506_g5_i1m.6423,G8HTC2,,,,,,,,,,,,,,,,
lclc219546_g2_i1m.6439,A0A2B4SWS6,,,,,,,,,,,,,,,,
lclc219556_g4_i5m.6447,A0A2B4RPB4,,,,,,,,,,,,,,,,
lclc219564_g8_i2m.6456,A0A2B4RYB9,,,,,,,,,,,,,,,,
lclc219583_g2_i1m.6468,A0A2B4SA27,,,,,,,,,,,,,,,,
lclc219601_g1_i1m.6471,A0A2B4RQJ5,,,,,,,,,,,,,,,,
lclc219632_g2_i1m.6493,A0A2B4RIS5,,,,,,,,,,,,,,,,
lclc219636_g2_i1m.6494,A0A2B4S398,,,,,,,,,,,,,,,,
lclc219636_g2_i3m.6495,A7S1L2,,,,,,,,,,,,,,,,
lclc219662_g1_i2m.6507,F2E4I1,,,,,,,,,,,,,,,,
lclc219674_g1_i1m.6511,A0A2B4SSW0,,,,,,,,,,,,,,,,
lclc219703_g2_i4m.6532,A0A2B4RDP6,,,,,,,,,,,,,,,,
lclc219704_g3_i2m.6534,A0A2B4S8N7,,,,,,,,,,,,,,,,
lclc219710_g2_i1m.6538,L0AUB3,,,,,,,,,,,,,,,,
lclc219733_g1_i5m.6547,A0A2B4R6H1,,,,,,,,,,,,,,,,
lclc219759_g3_i3m.6556,A0A2B4SI00,,,,,,,,,,,,,,,,
lclc219763_g5_i3m.6564,I3JNE9,,,,,,,,,,,,,,,,
lclc219817_g1_i3m.6593,A7SHY2,,,,,,,,,,,,,,,,
lclc219829_g2_i1m.6600,A0A2B4S0K5,,,,,,,,,,,,,,,,
lclc219842_g1_i1m.6611,A0A2B4SDP0,,,,,,,,,,,,,,,,
lclc219870_g5_i1m.6620,A0A2B4SJP6,,,,,,,,,,,,,,,,
lclc219883_g1_i2m.6624,A0A2B4RL32,,,,,,,,,,,,,,,,
lclc219885_g1_i1m.6625,A0A2B4SS35,,,,,,,,,,,,,,,,
lclc219901_g4_i1m.6631,A0A2B4S758,,,,,,,,,,,,,,,,
lclc219950_g4_i1m.6653,A0A2B4RJ21,,,,,,,,,,,,,,,,
lclc219953_g4_i2m.6660,A7RER3,,,,,,,,,,,,,,,,
lclc220007_g4_i4m.6701,A0A2B4SFM1,,,,,,,,,,,,,,,,
lclc220011_g4_i9m.6707,A0A2B4RZT2,,,,,,,,,,,,,,,,
lclc220050_g2_i1m.6739,A0A2B4SGE8,,,,,,,,,,,,,,,,
lclc220103_g1_i1m.6751,A0A2B4SSR3,,,,,,,,,,,,,,,,
lclc220191_g1_i1m.6799,A0A2B4SU00,,,,,,,,,,,,,,,,
lclc220226_g2_i9m.6827,A0A2B4T0F7,,,,,,,,,,,,,,,,
lclc220229_g2_i2m.6829,A0A1X7UP27,,,,,,,,,,,,,,,,
lclc220230_g1_i10m.6831,A7RU20,,,,,,,,,,,,,,,,
lclc220230_g1_i10m.6831,A7RU20,,,,,,,,,,,,,,,,
lclc220236_g4_i1m.6833,A0A210QLP6,,,,,,,,,,,,,,,,
lclc220252_g1_i3m.6839,A0A2B4RGQ6,,,,,,,,,,,,,,,,
lclc220263_g1_i4m.6846,A0A2B4SW77,,,,,,,,,,,,,,,,
lclc220300_g3_i1m.6859,A7SDL8,,,,,,,,,,,,,,,,
lclc220306_g1_i8m.6861,A0A2B4SKE3,,,,,,,,,,,,,,,,
lclc220319_g5_i1m.6862,A0A2B4T0A4,,,,,,,,,,,,,,,,
lclc220409_g3_i3m.6926,A0A2B4RUN6,,,,,,,,,,,,,,,,
lclc220432_g5_i2m.6941,F2Z929,,,,,,,,,,,,,,,,
lclc220464_g2_i2m.6955,A0A2R2MLN2,,,,,,,,,,,,,,,,
lclc220475_g1_i1m.6962,A0A2B4S150,,,,,,,,,,,,,,,,
lclc220485_g3_i1m.6974,A0A2B4RXZ5,,,,,,,,,,,,,,,,
lclc220575_g2_i3m.7010,A0A2B4SA44,,,,,,,,,,,,,,,,
lclc220622_g1_i1m.7032,A0A2B4S7S4,,,,,,,,,,,,,,,,
lclc220637_g4_i1m.7052,A0A2B4S964,,,,,,,,,,,,,,,,
lclc220638_g5_i1m.7054,D0U6N3,,,,,,,,,,,,,,,,
lclc220640_g5_i2m.7065,A7SGL1,,,,,,,,,,,,,,,,
lclc220656_g4_i1m.7074,A0A2B4SND4,,,,,,,,,,,,,,,,
lclc220657_g1_i4m.7075,A0A2B4S7N5,,,,,,,,,,,,,,,,
lclc220695_g1_i1m.7091,A0A2K6CXB5,,,,,,,,,,,,,,,,
lclc220748_g5_i2m.7116,A0A2B4SN84,,,,,,,,,,,,,,,,
lclc220806_g2_i3m.7164,A0A2A2JPL3,,,,,,,,,,,,,,,,
lclc220808_g2_i6m.7171,A0A2B4S569,,,,,,,,,,,,,,,,
lclc220831_g1_i1m.7185,A0A2B4T0H0,,,,,,,,,,,,,,,,
lclc220834_g8_i2m.7193,K1Q131,,,,,,,,,,,,,,,,
lclc220845_g6_i1m.7197,A0A2B4S1E1,,,,,,,,,,,,,,,,
lclc220863_g2_i3m.7207,A0A2B4SVP6,,,,,,,,,,,,,,,,
lclc220897_g5_i4m.7224,A0A2B4SZ22,,,,,,,,,,,,,,,,
lclc220899_g1_i2m.7227,A0A2B4SH30,,,,,,,,,,,,,,,,
lclc220899_g1_i2m.7227,A0A2B4SH30,,,,,,,,,,,,,,,,
lclc220923_g2_i4m.7240,A0A2B4SP17,,,,,,,,,,,,,,,,
lclc220936_g1_i1m.7247,A0A2B4SNB1,,,,,,,,,,,,,,,,
lclc220937_g5_i7m.7248,A0A2B4T1N9,,,,,,,,,,,,,,,,
lclc220945_g4_i2m.7256,C3Y126,,,,,,,,,,,,,,,,
lclc220945_g4_i4m.7257,C3Y126,,,,,,,,,,,,,,,,
lclc220954_g1_i2m.7267,A0A2B4SQ68,,,,,,,,,,,,,,,,
lclc220963_g1_i1m.7276,A0A2B4RNV0,,,,,,,,,,,,,,,,
lclc220963_g1_i1m.7276,A0A2B4RNV0,,,,,,,,,,,,,,,,
lclc220963_g1_i1m.7276,A0A2B4RNV0,,,,,,,,,,,,,,,,
lclc220977_g2_i1m.7287,A0A2B4SGM2,,,,,,,,,,,,,,,,
lclc221008_g1_i1m.7319,A0A2B4SE07,,,,,,,,,,,,,,,,
lclc221008_g1_i1m.7319,A0A2B4SE07,,,,,,,,,,,,,,,,
lclc221008_g1_i1m.7319,A0A2B4SE07,,,,,,,,,,,,,,,,
lclc221008_g1_i1m.7319,A0A2B4SE07,,,,,,,,,,,,,,,,
lclc221008_g1_i1m.7319,A0A2B4SE07,,,,,,,,,,,,,,,,
lclc221008_g1_i1m.7319,A0A2B4SE07,,,,,,,,,,,,,,,,
lclc221031_g2_i1m.7336,A0A2B4RED8,,,,,,,,,,,,,,,,
lclc221031_g2_i1m.7336,A0A2B4RED8,,,,,,,,,,,,,,,,
lclc221039_g1_i2m.7339,A0A2B4S9H0,,,,,,,,,,,,,,,,
lclc221039_g3_i2m.7343,A0A2B4S821,,,,,,,,,,,,,,,,
lclc221061_g4_i1m.7355,A0A2B4SV31,,,,,,,,,,,,,,,,
lclc221077_g1_i1m.7374,A0A2B4SS65,,,,,,,,,,,,,,,,
lclc221101_g1_i2m.7397,A0A2B4SA46,,,,,,,,,,,,,,,,
lclc221114_g2_i1m.7405,A0A2B4SD65,,,,,,,,,,,,,,,,
lclc221130_g3_i2m.7408,A0A2B4SJ96,,,,,,,,,,,,,,,,
lclc221189_g3_i1m.7459,A0A2B4S403,,,,,,,,,,,,,,,,
lclc221194_g2_i1m.7463,A7RH34,,,,,,,,,,,,,,,,
lclc221205_g1_i1m.7472,A0A2B4RUR4,,,,,,,,,,,,,,,,
lclc221225_g1_i1m.7492,A0A2B4RCM8,,,,,,,,,,,,,,,,
lclc221236_g6_i1m.7500,A0A2B4S4E0,,,,,,,,,,,,,,,,
lclc221238_g1_i4m.7502,H3BI27,,,,,,,,,,,,,,,,
lclc221246_g1_i2m.7509,A0A2B4SUG8,,,,,,,,,,,,,,,,
lclc221253_g7_i1m.7518,A7SQL0,,,,,,,,,,,,,,,,
lclc221281_g1_i1m.7531,A0A2B4R8X2,,,,,,,,,,,,,,,,
lclc221281_g1_i1m.7530,G3HZH3,,,,,,,,,,,,,,,,
lclc221296_g1_i3m.7550,A0A067NWB7,,,,,,,,,,,,,,,,
lclc221301_g3_i3m.7552,A0A2B4RXY6,,,,,,,,,,,,,,,,
lclc221337_g4_i1m.7577,A0A2B4RIR4,,,,,,,,,,,,,,,,
lclc221340_g4_i1m.7579,A0A2B4SNA6,,,,,,,,,,,,,,,,
lclc221356_g3_i2m.7588,A0A2B4SK12,,,,,,,,,,,,,,,,
lclc221374_g4_i3m.7595,A7T002,,,,,,,,,,,,,,,,
lclc221427_g1_i4m.7617,A0A2B4RN68,,,,,,,,,,,,,,,,
lclc221437_g2_i2m.7623,A0A2B4S3E4,,,,,,,,,,,,,,,,
lclc221440_g2_i2m.7631,A7RNM4,,,,,,,,,,,,,,,,
lclc221441_g1_i5m.7633,C3Y2C5,,,,,,,,,,,,,,,,
lclc221444_g1_i1m.7638,A0A2B4SMZ9,,,,,,,,,,,,,,,,
lclc221450_g9_i6m.7639,A0A2B4SDV2,,,,,,,,,,,,,,,,
lclc221450_g9_i6m.7639,A0A2B4SDV2,,,,,,,,,,,,,,,,
lclc221450_g9_i6m.7639,A0A2B4SDV2,,,,,,,,,,,,,,,,
lclc221450_g9_i6m.7639,A0A2B4SDV2,,,,,,,,,,,,,,,,
lclc221450_g9_i6m.7639,A0A2B4SDV2,,,,,,,,,,,,,,,,
lclc221450_g9_i6m.7639,A0A2B4SDV2,,,,,,,,,,,,,,,,
lclc221461_g2_i7m.7655,A0MV37,,,,,,,,,,,,,,,,
lclc221482_g1_i3m.7664,A0A2B4S2R7,,,,,,,,,,,,,,,,
lclc221495_g1_i4m.7674,A7S3G6,,,,,,,,,,,,,,,,
lclc221497_g1_i2m.7677,A0A2B4T0W1,,,,,,,,,,,,,,,,
lclc221509_g2_i1m.7692,C3YJ01,,,,,,,,,,,,,,,,
lclc221514_g6_i1m.7698,A0A2B4SDK5,,,,,,,,,,,,,,,,
lclc221524_g4_i2m.7708,A0A2B4RI83,,,,,,,,,,,,,,,,
lclc221524_g4_i5m.7709,A0A2B4RI83,,,,,,,,,,,,,,,,
lclc221532_g1_i2m.7711,A0A2R2MMU2,,,,,,,,,,,,,,,,
lclc221583_g3_i2m.7741,A0A2B4S5S3,,,,,,,,,,,,,,,,
lclc221586_g4_i2m.7745,A0A2B4T0L4,,,,,,,,,,,,,,,,
lclc221589_g2_i1m.7747,A0A2B4S7Z0,,,,,,,,,,,,,,,,
lclc221593_g3_i1m.7753,A7RRG4,,,,,,,,,,,,,,,,
lclc221608_g1_i1m.7755,A0A2B4RT57,,,,,,,,,,,,,,,,
lclc221613_g3_i1m.7758,A7SEG1,,,,,,,,,,,,,,,,
lclc221619_g2_i1m.7763,A0A2B4RIB4,,,,,,,,,,,,,,,,
lclc221649_g6_i2m.7773,S4RNM4,,,,,,,,,,,,,,,,
lclc221662_g2_i4m.7775,A0A2B4SW62,,,,,,,,,,,,,,,,
lclc221666_g1_i3m.7779,A7RPC0,,,,,,,,,,,,,,,,
lclc221672_g4_i6m.7784,A7SWU2,,,,,,,,,,,,,,,,
lclc221676_g4_i4m.7786,T2MCL6,,,,,,,,,,,,,,,,
lclc221681_g2_i2m.7790,A0A2B4SFI7,,,,,,,,,,,,,,,,
lclc221694_g2_i1m.7797,A0A2B4S6Q3,,,,,,,,,,,,,,,,
lclc221694_g2_i1m.7797,A0A2B4S6Q3,,,,,,,,,,,,,,,,
lclc221736_g1_i11m.7820,A0A2B4SSA2,,,,,,,,,,,,,,,,
lclc221753_g3_i7m.7844,A0A2B4RWT9,,,,,,,,,,,,,,,,
lclc221753_g3_i7m.7844,A0A2B4RWT9,,,,,,,,,,,,,,,,
lclc221787_g3_i3m.7863,A0A2B4RIL4,,,,,,,,,,,,,,,,
lclc221802_g2_i1m.7868,T2MDD6,,,,,,,,,,,,,,,,
lclc221823_g2_i1m.7880,A0A2B4RVW0,,,,,,,,,,,,,,,,
lclc221823_g2_i1m.7880,A0A2B4RVW0,,,,,,,,,,,,,,,,
lclc221840_g3_i2m.7908,J3T9N7,,,,,,,,,,,,,,,,
lclc221840_g3_i5m.7911,A0A2B4SCP6,,,,,,,,,,,,,,,,
lclc221849_g1_i2m.7917,A0A2B4SP59,,,,,,,,,,,,,,,,
lclc221855_g2_i3m.7925,A0A2B4S9J3,,,,,,,,,,,,,,,,
lclc221860_g1_i4m.7929,A7RPC6,,,,,,,,,,,,,,,,
lclc221883_g2_i12m.7953,A0A1S3IXG4,,,,,,,,,,,,,,,,
lclc221890_g1_i1m.7971,A7SS20,,,,,,,,,,,,,,,,
lclc221925_g1_i3m.7988,A0A2B4T224,,,,,,,,,,,,,,,,
lclc221926_g1_i4m.7992,A0A2B4RXP2,,,,,,,,,,,,,,,,
lclc221967_g2_i3m.8016,A0A2B4SWF3,,,,,,,,,,,,,,,,
lclc221968_g1_i1m.8017,A0A2B4RW54,,,,,,,,,,,,,,,,
lclc221971_g3_i2m.8022,A0A2B4SQZ4,,,,,,,,,,,,,,,,
lclc221999_g1_i4m.8036,A0A2B4RV73,,,,,,,,,,,,,,,,
lclc222028_g1_i5m.8060,A0A2B4RU99,,,,,,,,,,,,,,,,
lclc222067_g2_i1m.8074,A0A2B4SBE1,,,,,,,,,,,,,,,,
lclc222117_g4_i1m.8104,A0A2B4SS39,,,,,,,,,,,,,,,,
lclc222140_g4_i1m.8123,A7RQ05,,,,,,,,,,,,,,,,
lclc222155_g2_i2m.8140,A0A2B4RXA1,,,,,,,,,,,,,,,,
lclc222186_g2_i2m.8151,A0A2B4SRA2,,,,,,,,,,,,,,,,
lclc222187_g6_i1m.8152,A7S107,,,,,,,,,,,,,,,,
lclc222197_g1_i5m.8163,A7S3V6,,,,,,,,,,,,,,,,
lclc222208_g5_i7m.8170,A0A2B4SKY8,,,,,,,,,,,,,,,,
lclc222210_g1_i4m.8175,A0A2B4SNM5,,,,,,,,,,,,,,,,
lclc222225_g1_i1m.8189,A0A2B4SB19,,,,,,,,,,,,,,,,
lclc222259_g2_i3m.8215,A0A2B4S8Y2,,,,,,,,,,,,,,,,
lclc222259_g2_i7m.8219,A0A2B4S8Y2,,,,,,,,,,,,,,,,
lclc222286_g2_i1m.8232,A7SIS2,,,,,,,,,,,,,,,,
lclc222306_g8_i4m.8236,A0A2B4S9C0,,,,,,,,,,,,,,,,
lclc222306_g9_i1m.8237,A0A2B4SES5,,,,,,,,,,,,,,,,
lclc222319_g4_i3m.8243,A0A2B4T2P6,,,,,,,,,,,,,,,,
lclc222323_g2_i2m.8245,A0A2B4SNQ9,,,,,,,,,,,,,,,,
lclc222323_g2_i2m.8244,A0A2B4SSF5,,,,,,,,,,,,,,,,
lclc222339_g3_i2m.8253,A0A2B4RFC7,,,,,,,,,,,,,,,,
lclc222342_g2_i1m.8256,A0A2B4SGL6,,,,,,,,,,,,,,,,
lclc222343_g4_i1m.8262,A0A2B4RDE1,,,,,,,,,,,,,,,,
lclc222353_g1_i1m.8273,A0A2B4SI77,,,,,,,,,,,,,,,,
lclc222353_g1_i1m.8273,A0A2B4SI77,,,,,,,,,,,,,,,,
lclc222353_g1_i1m.8273,A0A2B4SI77,,,,,,,,,,,,,,,,
lclc222355_g2_i4m.8274,A0A2B4S3I9,,,,,,,,,,,,,,,,
lclc222377_g6_i1m.8283,B7T138,,,,,,,,,,,,,,,,
lclc222386_g1_i1m.8298,A0A2B4RWY1,,,,,,,,,,,,,,,,
lclc222399_g1_i2m.8304,Q4JHP7,,,,,,,,,,,,,,,,
lclc222419_g1_i6m.8316,A0A2B4RHH5,,,,,,,,,,,,,,,,
lclc222433_g3_i2m.8329,H3ABL9,,,,,,,,,,,,,,,,
