lcl|c214656_g8_i1|m.3574,143,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
lcl|c214667_g2_i8|m.3577,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lcl|c214691_g1_i1|m.3614,371,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,2,1,2,0,1
lcl|c214737_g6_i1|m.3641,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
lcl|c214766_g5_i2|m.3659,129,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0
lcl|c214775_g8_i5|m.3661,272,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,1,2
lcl|c214827_g5_i1|m.3692,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lcl|c214832_g3_i2|m.3697,335,11,14,16,21,19,15,14,15,8,14,23,25,19,19,22,17,14,7,14,13
lcl|c214891_g1_i1|m.3715,193,0,1,0,0,0,0,2,0,0,1,0,0,1,1,1,1,1,0,0,0
lcl|c214915_g6_i2|m.3733,114,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
lcl|c214925_g1_i1|m.3737,205,1,0,1,1,2,1,1,3,0,1,1,1,0,1,0,0,0,0,1,0
lcl|c214975_g3_i2|m.3761,224,2,2,0,1,0,0,1,0,0,1,0,1,1,1,0,0,2,2,3,2
lcl|c215093_g1_i2|m.3818,140,2,2,3,2,0,2,0,0,1,1,1,0,0,1,0,2,1,2,3,0
lcl|c215124_g2_i2|m.3835,338,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
lcl|c215183_g1_i1|m.3867,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lcl|c215199_g2_i2|m.3880,298,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
lcl|c215258_g3_i5|m.3905,197,0,0,0,1,0,0,0,0,0,0,0,2,3,2,1,0,2,1,1,1
lcl|c215279_g2_i6|m.3910,210,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1
lcl|c215282_g4_i10|m.3912,146,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
lcl|c215313_g3_i2|m.3930,518,0,0,0,0,1,0,0,0,0,0,0,2,1,2,0,0,2,0,0,0
lcl|c215316_g1_i1|m.3942,437,12,5,6,5,11,7,5,10,5,4,9,17,13,10,15,7,15,6,9,9
lcl|c215384_g1_i4|m.3995,162,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
lcl|c215397_g1_i1|m.4004,143,3,0,0,2,2,0,2,4,1,3,1,0,1,0,3,0,1,0,1,0
lcl|c215423_g1_i1|m.4014,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lcl|c215450_g1_i1|m.4033,1756,1,1,2,3,1,0,2,1,0,0,0,1,1,2,1,5,1,4,1,0
lcl|c215455_g1_i1|m.4036,173,3,5,9,6,5,6,5,4,1,7,5,4,3,3,2,1,2,3,1,1
lcl|c215456_g2_i2|m.4039,171,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
lcl|c215465_g1_i1|m.4044,322,28,34,30,25,31,33,35,31,21,28,25,19,19,22,21,17,17,21,25,19
lcl|c215492_g2_i9|m.4058,328,64,46,67,66,78,62,57,58,33,62,76,77,50,68,66,76,48,52,48,42
lcl|c215540_g1_i1|m.4079,129,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
lcl|c215551_g6_i1|m.4083,138,2,0,1,1,0,0,1,1,0,0,0,1,1,2,0,0,1,1,0,2
lcl|c215553_g1_i10|m.4084,162,0,0,2,0,2,0,1,1,0,2,1,2,1,1,1,1,1,2,1,0
lcl|c215606_g3_i1|m.4107,123,3,3,1,2,4,2,3,2,0,2,1,2,2,0,1,1,0,1,2,1
lcl|c215616_g6_i2|m.4120,315,12,9,16,6,15,7,11,9,6,18,12,10,11,23,15,16,7,11,9,5
lcl|c215632_g4_i4|m.4127,584,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
lcl|c215636_g1_i1|m.4133,232,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
lcl|c215662_g1_i2|m.4137,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lcl|c215665_g1_i1|m.4142,319,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
lcl|c215676_g2_i1|m.4150,125,2,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
lcl|c215720_g4_i1|m.4168,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lcl|c215761_g1_i1|m.4176,358,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
lcl|c215762_g1_i1|m.4180,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lcl|c215763_g2_i3|m.4184,532,3,2,5,5,6,3,4,5,1,6,0,4,2,3,1,3,2,0,2,1
lcl|c215819_g3_i2|m.4218,242,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
lcl|c215848_g2_i7|m.4237,145,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
lcl|c215894_g1_i3|m.4266,158,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
lcl|c215924_g3_i1|m.4285,145,5,4,1,8,5,0,5,2,1,4,0,0,0,0,0,0,0,0,0,0
lcl|c215928_g3_i1|m.4293,221,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lcl|c215933_g1_i1|m.4300,361,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
lcl|c215957_g2_i1|m.4319,280,10,12,14,9,11,8,8,13,10,13,8,9,11,7,6,10,2,7,8,10
lcl|c215957_g2_i7|m.4321,345,11,8,9,6,4,4,3,9,5,7,6,7,9,11,2,6,2,3,7,9
lcl|c215963_g8_i2|m.4326,221,12,8,8,10,15,8,12,13,4,15,6,11,13,14,17,7,11,4,10,3
lcl|c215996_g2_i2|m.4340,263,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
lcl|c216038_g5_i1|m.4365,301,2,0,5,3,4,2,5,0,2,3,2,2,1,0,3,0,1,1,2,0
lcl|c216057_g3_i1|m.4371,439,10,6,8,7,8,12,5,8,3,11,7,5,4,8,7,6,5,6,5,3
lcl|c216124_g1_i2|m.4405,114,10,18,20,14,13,12,11,14,13,15,13,13,10,11,9,13,12,18,13,11
lcl|c216129_g1_i2|m.4409,163,2,3,2,2,2,2,2,4,2,4,1,4,2,5,2,2,2,0,0,0
lcl|c216163_g1_i3|m.4416,494,0,1,2,1,1,2,1,1,1,3,2,0,1,0,0,0,0,0,0,1
lcl|c216188_g2_i2|m.4423,126,2,0,2,0,1,1,2,0,1,2,1,1,1,0,1,0,1,0,0,0
lcl|c216194_g2_i1|m.4425,398,5,2,3,2,5,6,3,3,1,1,3,2,0,4,3,1,0,1,3,1
lcl|c216201_g2_i1|m.4428,114,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,2,1
lcl|c216243_g3_i1|m.4453,454,2,0,0,0,1,2,2,1,1,0,0,0,1,1,0,0,0,0,0,0
lcl|c216289_g7_i1|m.4487,250,2,2,4,3,4,2,1,5,0,3,2,3,1,3,1,3,1,0,1,1
lcl|c216306_g1_i11|m.4517,105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
lcl|c216377_g1_i3|m.4559,370,6,3,6,3,3,2,1,3,1,3,0,0,0,0,0,0,0,0,0,1
lcl|c216404_g2_i10|m.4571,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lcl|c216448_g1_i1|m.4592,246,0,4,1,3,3,1,3,3,3,2,2,1,3,2,1,2,1,1,4,3
lcl|c216467_g10_i1|m.4595,168,10,0,1,0,1,6,14,6,0,0,2,2,5,0,0,0,1,0,7,0
lcl|c216467_g8_i1|m.4596,129,0,1,0,1,0,0,0,2,1,3,0,0,0,4,0,2,2,2,0,2
lcl|c216467_g8_i2|m.4597,196,3,1,0,1,0,1,3,1,1,1,0,0,3,1,0,1,2,1,3,0
lcl|c216500_g6_i5|m.4616,239,0,0,0,1,2,0,0,1,0,1,0,1,1,2,0,0,0,0,0,0
lcl|c216527_g1_i2|m.4625,544,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
lcl|c216539_g3_i3|m.4633,184,0,1,0,1,1,0,0,0,0,0,0,2,0,3,1,2,0,2,0,0
lcl|c216567_g2_i2|m.4643,438,1,1,3,3,1,3,1,2,0,1,0,0,0,1,2,1,1,0,0,0
lcl|c216621_g3_i1|m.4676,189,74,63,38,72,71,60,54,55,61,50,24,19,27,19,31,22,20,13,25,33
lcl|c216645_g1_i1|m.4691,348,3,4,0,1,1,1,0,1,1,4,0,1,0,0,0,0,0,0,0,0
lcl|c216650_g2_i1|m.4697,668,6,2,3,4,3,3,1,2,1,2,7,5,5,4,2,4,2,4,4,4
lcl|c216655_g1_i1|m.4705,553,22,15,20,22,26,14,17,24,14,27,17,12,13,18,17,11,15,10,18,13
lcl|c216702_g5_i1|m.4730,206,3,1,2,0,2,0,3,2,0,1,0,1,1,0,1,0,0,0,0,0
lcl|c216705_g1_i4|m.4732,513,1,2,1,0,0,3,2,0,2,0,0,1,0,0,0,1,1,0,0,0
lcl|c216784_g1_i1|m.4762,166,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
lcl|c216818_g1_i2|m.4792,499,2,1,0,1,1,1,0,1,0,1,1,0,2,1,1,0,0,0,1,1
lcl|c216824_g6_i1|m.4796,413,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
lcl|c216848_g3_i4|m.4809,337,8,3,4,5,7,6,2,8,4,9,4,2,5,6,4,3,1,1,2,3
lcl|c216861_g2_i3|m.4815,379,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lcl|c216872_g3_i2|m.4822,168,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
lcl|c216942_g4_i3|m.4860,274,10,8,10,5,10,5,9,12,3,5,4,4,6,1,1,3,2,1,5,2
lcl|c216953_g1_i3|m.4865,235,1,1,1,2,2,1,1,1,0,1,2,1,0,0,2,0,0,0,0,0
lcl|c216995_g9_i1|m.4890,143,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0
lcl|c217005_g3_i1|m.4893,516,1,2,0,0,3,3,0,4,0,1,4,5,1,5,1,3,4,1,7,3
lcl|c217013_g4_i3|m.4901,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lcl|c217046_g2_i2|m.4921,339,1,0,1,2,2,0,1,2,0,2,1,0,0,0,0,1,0,0,0,0
lcl|c217096_g5_i1|m.4965,114,2,2,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
lcl|c217098_g2_i2|m.4966,169,0,1,3,2,2,1,0,1,1,2,1,0,0,1,1,0,0,0,0,0
lcl|c217146_g1_i1|m.4997,510,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0
lcl|c217182_g4_i2|m.5020,118,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
lcl|c217182_g4_i3|m.5021,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lcl|c217195_g5_i2|m.5022,138,10,12,15,20,25,16,24,21,10,26,11,16,10,32,20,13,10,11,16,13
lcl|c217199_g3_i2|m.5026,225,1,2,2,2,0,4,1,2,0,3,3,2,4,0,1,4,1,2,0,1
lcl|c217202_g3_i1|m.5028,315,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
lcl|c217263_g3_i1|m.5056,281,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
lcl|c217312_g3_i1|m.5102,175,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
lcl|c217326_g3_i1|m.5105,483,1,1,1,1,0,1,0,0,0,1,0,1,1,2,1,1,0,0,0,1
lcl|c217341_g1_i2|m.5116,153,2,4,3,3,4,4,3,3,0,3,2,5,3,4,6,3,3,3,2,3
lcl|c217360_g1_i1|m.5146,173,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
lcl|c217381_g1_i2|m.5165,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lcl|c217427_g4_i1|m.5185,235,3,6,5,4,2,3,3,7,1,2,3,3,3,1,1,3,1,3,2,3
lcl|c217447_g9_i5|m.5205,1674,52,33,44,39,50,42,49,36,23,32,42,38,38,45,37,30,33,19,37,30
lcl|c217466_g1_i3|m.5215,389,81,49,72,76,89,73,19,72,33,88,63,58,47,64,48,35,35,38,21,20
lcl|c217500_g3_i1|m.5226,284,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
lcl|c217534_g1_i2|m.5231,210,3,4,0,3,3,5,4,5,2,5,2,2,2,3,2,2,1,1,3,1
lcl|c217573_g1_i1|m.5252,230,7,6,10,4,7,6,6,6,4,8,4,2,3,1,2,2,3,1,2,4
lcl|c217576_g1_i1|m.5259,572,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
lcl|c217585_g1_i2|m.5268,241,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,3,0,0,0,0
lcl|c217591_g3_i7|m.5275,177,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
lcl|c217621_g3_i1|m.5289,392,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
lcl|c217621_g5_i1|m.5291,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lcl|c217626_g1_i4|m.5292,302,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0
lcl|c217645_g1_i1|m.5302,248,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
lcl|c217654_g5_i4|m.5303,143,8,4,4,7,6,7,6,7,2,8,4,3,4,4,4,1,5,3,4,3
lcl|c217655_g1_i10|m.5304,196,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
lcl|c217670_g3_i2|m.5308,236,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
lcl|c217684_g1_i2|m.5317,187,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
lcl|c217701_g4_i1|m.5329,333,1,0,0,0,0,0,1,1,0,3,1,0,2,0,0,0,1,0,0,0
lcl|c217724_g1_i1|m.5344,242,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
lcl|c217737_g4_i4|m.5348,224,0,3,3,2,1,1,4,4,1,3,1,0,0,1,0,2,0,0,2,2
lcl|c217776_g2_i5|m.5358,259,0,0,1,1,0,0,1,0,1,2,2,0,2,2,0,0,1,0,0,0
lcl|c217777_g4_i6|m.5361,307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lcl|c217788_g4_i2|m.5364,290,2,4,6,3,2,2,5,3,1,2,8,1,3,1,3,0,3,1,7,2
lcl|c217792_g3_i1|m.5367,165,4,1,1,1,1,0,0,0,1,2,1,0,1,0,0,0,1,1,1,1
lcl|c217792_g3_i5|m.5368,125,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
lcl|c217808_g1_i5|m.5370,223,56,52,59,56,59,52,47,57,44,54,42,29,36,39,34,35,45,32,32,31
lcl|c217816_g7_i5|m.5372,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lcl|c217853_g6_i3|m.5408,319,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,2,0,1
lcl|c217854_g5_i1|m.5413,250,3,1,3,0,2,0,2,1,2,0,0,0,0,0,0,0,0,1,0,1
lcl|c217887_g8_i2|m.5422,214,2,1,2,1,1,1,3,2,1,0,0,0,0,0,0,0,1,0,2,0
lcl|c217972_g1_i6|m.5456,109,0,1,2,3,0,0,0,3,0,3,0,0,0,1,0,0,0,0,0,0
lcl|c217988_g6_i3|m.5463,346,11,9,7,9,8,11,10,9,2,10,7,1,13,5,4,3,8,3,9,3
lcl|c218016_g3_i3|m.5485,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lcl|c218032_g1_i1|m.5496,550,2,2,0,1,2,1,0,2,1,1,2,4,4,2,1,1,3,3,2,1
lcl|c218119_g1_i3|m.5570,280,1,1,3,1,2,0,1,0,1,2,0,0,0,1,1,0,0,0,0,0
lcl|c218123_g3_i2|m.5572,229,4,5,5,7,4,2,4,7,3,6,6,6,7,7,2,5,4,1,3,5
lcl|c218175_g5_i2|m.5596,147,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
lcl|c218185_g1_i2|m.5605,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lcl|c218185_g1_i3|m.5606,286,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,0
lcl|c218196_g3_i9|m.5616,396,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
lcl|c218214_g1_i2|m.5634,619,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
lcl|c218223_g3_i1|m.5642,343,0,1,0,1,0,1,0,1,0,0,4,6,1,3,1,3,4,3,2,1
lcl|c218302_g5_i1|m.5709,298,5,16,11,11,8,12,14,7,9,8,6,3,2,1,3,0,1,0,2,1
lcl|c218345_g3_i2|m.5731,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lcl|c218374_g1_i3|m.5753,544,4,4,2,3,4,1,4,3,5,4,3,2,3,1,2,1,2,1,1,1
lcl|c218374_g4_i1|m.5754,223,11,9,9,8,10,8,7,11,9,8,5,4,4,5,7,5,4,3,4,5
lcl|c218375_g1_i1|m.5756,193,8,5,10,6,7,9,11,5,5,8,10,9,7,8,7,8,4,3,4,7
lcl|c218388_g2_i3|m.5763,428,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,1
lcl|c218413_g4_i1|m.5770,116,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
lcl|c218445_g1_i1|m.5788,973,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
lcl|c218449_g2_i1|m.5791,244,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lcl|c218481_g4_i6|m.5811,142,6,4,5,5,4,6,6,2,5,4,5,1,2,3,3,2,2,1,3,1
lcl|c218494_g2_i5|m.5814,274,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
lcl|c218495_g1_i2|m.5815,121,7,6,1,5,5,3,2,3,3,5,2,2,4,5,5,2,3,4,1,2
lcl|c218576_g4_i1|m.5836,181,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lcl|c218580_g2_i1|m.5839,166,2,2,2,1,1,3,1,0,2,1,3,2,1,3,2,1,2,0,1,0
lcl|c218603_g6_i5|m.5857,452,0,0,1,0,2,1,2,3,0,0,1,0,0,0,0,0,0,0,1,0
lcl|c218647_g3_i1|m.5884,357,2,2,5,4,1,0,2,6,0,3,3,6,0,4,1,2,3,2,1,3
lcl|c218696_g8_i2|m.5906,146,0,26,0,14,4,14,12,0,13,12,0,0,0,8,4,17,12,15,10,10
lcl|c218703_g1_i4|m.5907,130,8,4,3,4,7,6,3,7,4,6,3,0,1,1,0,0,0,0,1,2
lcl|c218706_g7_i3|m.5908,289,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
lcl|c218722_g1_i2|m.5914,267,8,4,7,4,3,2,3,3,0,4,1,2,4,1,1,2,1,3,2,3
lcl|c218730_g2_i11|m.5922,225,6,0,17,0,5,24,30,0,0,6,17,0,7,5,6,0,44,0,88,0
lcl|c218748_g1_i1|m.5931,114,4,2,5,4,3,4,3,5,2,6,7,2,3,4,2,2,2,2,3,2
lcl|c218755_g2_i2|m.5948,292,5,4,1,1,2,2,2,3,1,1,0,0,1,0,0,0,0,0,0,0
lcl|c218820_g4_i2|m.5974,322,5,3,2,0,1,2,2,1,3,2,1,0,0,0,0,0,0,0,1,0
lcl|c218842_g3_i2|m.5986,369,6,5,6,7,6,7,8,5,4,7,8,6,8,10,8,5,11,3,17,6
lcl|c218842_g3_i2|m.5987,117,2,2,7,6,8,5,3,4,2,7,6,8,3,10,6,8,6,2,5,2
lcl|c218852_g5_i3|m.5993,240,3,2,2,3,4,3,2,5,0,9,2,3,2,5,2,2,1,0,2,2
lcl|c218872_g2_i3|m.6012,254,8,6,7,7,10,6,7,5,3,5,11,12,9,9,11,13,8,5,3,7
lcl|c218881_g3_i2|m.6022,212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lcl|c218903_g1_i1|m.6054,394,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
lcl|c218968_g13_i5|m.6107,382,0,0,1,0,0,0,1,0,0,1,0,2,0,1,6,2,5,3,3,0
lcl|c218972_g2_i1|m.6108,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lcl|c219090_g4_i2|m.6185,192,1,1,0,1,2,2,1,1,0,2,4,4,3,6,1,3,2,4,2,4
lcl|c219160_g4_i1|m.6235,367,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
lcl|c219163_g1_i3|m.6242,210,1,0,2,1,2,0,1,1,0,0,1,0,0,2,0,1,0,0,0,0
lcl|c219184_g1_i2|m.6256,101,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
lcl|c219184_g2_i2|m.6257,146,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
lcl|c219187_g1_i1|m.6258,377,1,0,0,0,0,0,0,0,1,0,1,3,2,1,1,1,0,0,0,0
lcl|c219220_g4_i4|m.6283,542,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0
lcl|c219237_g2_i4|m.6297,449,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
lcl|c219274_g1_i6|m.6313,198,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
lcl|c219327_g1_i2|m.6330,217,2,2,1,3,2,3,2,3,2,2,2,1,2,2,1,1,2,1,1,1
lcl|c219433_g1_i1|m.6376,397,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
lcl|c219457_g2_i7|m.6385,322,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lcl|c219462_g5_i7|m.6389,243,0,1,1,0,1,0,3,1,1,0,1,2,2,2,0,0,0,1,0,0
lcl|c219473_g3_i1|m.6396,959,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
lcl|c219485_g5_i3|m.6399,204,0,0,1,1,2,1,1,2,0,0,1,1,0,1,1,0,1,1,1,1
lcl|c219495_g3_i10|m.6406,371,1,1,1,1,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0
lcl|c219506_g5_i1|m.6423,245,15,11,12,8,12,7,5,12,5,8,2,4,6,7,5,4,5,5,4,5
lcl|c219546_g2_i1|m.6439,265,22,12,21,13,21,18,15,19,9,18,11,7,7,10,7,7,6,7,8,7
lcl|c219556_g4_i5|m.6447,320,3,2,1,1,3,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0
lcl|c219563_g5_i1|m.6455,161,2,3,2,2,2,2,2,2,1,2,1,2,2,3,1,0,0,3,0,0
lcl|c219564_g8_i2|m.6456,156,1,0,4,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
lcl|c219583_g2_i1|m.6468,249,4,5,2,2,2,2,5,2,2,1,0,3,3,1,1,1,2,3,3,4
lcl|c219601_g1_i1|m.6471,429,18,19,20,23,18,19,16,27,20,29,16,21,14,18,15,16,15,15,12,18
lcl|c219632_g2_i1|m.6493,441,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
lcl|c219636_g2_i1|m.6494,168,0,2,3,1,1,1,3,2,1,1,1,0,0,0,0,0,0,0,1,0
lcl|c219636_g2_i3|m.6495,144,2,2,6,5,4,1,2,2,2,2,2,2,0,1,2,2,2,1,1,0
lcl|c219662_g1_i2|m.6507,250,32,28,22,32,25,26,29,28,18,26,21,27,22,26,20,18,19,16,17,17
lcl|c219703_g2_i4|m.6532,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
lcl|c219710_g2_i1|m.6538,329,8,4,5,9,12,7,11,9,5,5,3,4,4,0,4,5,3,2,3,3
lcl|c219733_g1_i1|m.6543,217,2,0,1,0,0,0,1,0,0,0,5,3,4,2,3,4,3,4,6,3
lcl|c219733_g1_i5|m.6547,208,2,0,1,0,0,1,1,0,0,0,11,7,6,2,4,7,5,7,8,4
lcl|c219759_g3_i3|m.6556,148,0,0,2,1,3,0,1,1,1,2,4,3,1,3,2,1,2,1,3,3
lcl|c219761_g2_i13|m.6559,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
lcl|c219763_g5_i3|m.6564,216,1,2,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
lcl|c219817_g1_i3|m.6593,509,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
lcl|c219828_g4_i5|m.6597,249,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
lcl|c219829_g2_i1|m.6600,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lcl|c219842_g1_i1|m.6611,344,2,1,0,2,1,2,2,1,1,1,0,2,2,0,0,0,2,1,3,0
lcl|c219870_g5_i1|m.6620,116,1,4,1,4,2,3,2,2,4,4,5,0,1,4,2,1,1,2,1,2
lcl|c219883_g1_i2|m.6624,445,40,35,35,41,50,42,37,42,35,55,38,19,24,27,25,19,21,15,23,25
lcl|c219885_g1_i1|m.6625,348,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
lcl|c219901_g4_i1|m.6631,347,0,0,1,1,1,0,1,0,0,0,0,3,1,0,3,1,2,1,2,1
lcl|c219950_g4_i1|m.6653,411,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lcl|c219953_g4_i2|m.6660,228,3,4,2,3,2,2,3,2,1,2,0,2,2,2,0,0,0,2,1,0
lcl|c220008_g2_i5|m.6705,174,0,0,2,1,2,1,0,2,1,2,2,1,1,2,2,2,2,2,1,1
lcl|c220011_g4_i9|m.6707,263,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,2,1,0,1,1
lcl|c220050_g2_i1|m.6739,258,1,1,0,0,2,2,0,0,0,0,0,1,1,2,1,1,1,2,1,2
lcl|c220102_g3_i2|m.6750,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lcl|c220103_g1_i1|m.6751,446,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,1,1,1,0
