GO Accession	GO Name	GO Aspect	P-value (1)	P-value (2)	Protein List (1)	Protein List (2)
GO:0006397	mRNA processing	biological_process	1E0		lcl|c243614_g4_i2|m.31123,lcl|c224026_g2_i4|m.9562,lcl|c225931_g4_i1|m.11061	
GO:0006399	tRNA metabolic process	biological_process	1E0		lcl|c241916_g1_i1|m.29146	
GO:0080171	lytic vacuole organization	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0006403	RNA localization	biological_process	1E0		lcl|c243614_g4_i2|m.31123	
GO:0006412	translation	biological_process	1E0		lcl|c221205_g1_i1|m.7472,lcl|c227267_g3_i2|m.12289,lcl|c230034_g1_i1|m.14877,lcl|c218703_g1_i4|m.5907,lcl|c218820_g4_i2|m.5974,lcl|c227297_g1_i3|m.12321,lcl|c318732_g1_i1|m.32501,lcl|c229298_g2_i1|m.14136,lcl|c223077_g2_i1|m.8858,lcl|c206417_g1_i2|m.1538,lcl|c218481_g4_i6|m.5811,lcl|c214032_g1_i4|m.3331,lcl|c205554_g2_i2|m.1468,lcl|c241916_g1_i1|m.29146	
GO:0006413	translational initiation	biological_process	1E0		lcl|c221205_g1_i1|m.7472,lcl|c227267_g3_i2|m.12289,lcl|c206417_g1_i2|m.1538,lcl|c218820_g4_i2|m.5974	
GO:0006414	translational elongation	biological_process	1E0		lcl|c318732_g1_i1|m.32501,lcl|c229298_g2_i1|m.14136,lcl|c223077_g2_i1|m.8858	
GO:0006417	regulation of translation	biological_process	1E0		lcl|c223077_g2_i1|m.8858	
GO:0006418	tRNA aminoacylation for protein translation	biological_process	1E0		lcl|c241916_g1_i1|m.29146	
GO:0044085	cellular component biogenesis	biological_process	1E0		lcl|c230034_g1_i1|m.14877,lcl|c232221_g3_i2|m.17155,lcl|c227202_g1_i3|m.12234,lcl|c237440_g3_i2|m.23273,lcl|c228709_g4_i2|m.13577,lcl|c218820_g4_i2|m.5974	
GO:0044087	regulation of cellular component biogenesis	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c229340_g1_i1|m.14173,lcl|c216621_g3_i1|m.4676,lcl|c240857_g5_i1|m.27819	
GO:0010033	response to organic substance	biological_process	1E0		lcl|c227322_g4_i4|m.12336,lcl|c243554_g1_i5|m.31071	
GO:0044089	positive regulation of cellular component biogenesis	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c229340_g1_i1|m.14173,lcl|c240857_g5_i1|m.27819	
GO:0015931	nucleobase-containing compound transport	biological_process	1E0		lcl|c243614_g4_i2|m.31123	
GO:0071229	cellular response to acid chemical	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0044092	negative regulation of molecular function	biological_process	1E0		lcl|c239275_g1_i1|m.25549,lcl|c233818_g2_i6|m.19032,lcl|c242001_g1_i2|m.29236	
GO:0044093	positive regulation of molecular function	biological_process	1E0		lcl|c232221_g3_i2|m.17155	
GO:0006434	seryl-tRNA aminoacylation	biological_process	1E0		lcl|c241916_g1_i1|m.29146	
GO:1901135	carbohydrate derivative metabolic process	biological_process	1E0		lcl|c241500_g1_i1|m.28663,lcl|c230184_g2_i3|m.15031,lcl|c215465_g1_i1|m.4044,lcl|c223454_g1_i3|m.9139,lcl|c223247_g3_i6|m.8971,lcl|c224242_g3_i7|m.9677,lcl|c221189_g3_i1|m.7459,lcl|c214108_g4_i4|m.3369,lcl|c240688_g3_i1|m.27609,lcl|c231281_g6_i3|m.16097,lcl|c220936_g1_i1|m.7247,lcl|c239610_g1_i3|m.26053	
GO:1901137	carbohydrate derivative biosynthetic process	biological_process	1E0		lcl|c241500_g1_i1|m.28663,lcl|c230184_g2_i3|m.15031,lcl|c223454_g1_i3|m.9139,lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0006448	regulation of translational elongation	biological_process	1E0		lcl|c223077_g2_i1|m.8858	
GO:0006449	regulation of translational termination	biological_process	1E0		lcl|c223077_g2_i1|m.8858	
GO:0006452	translational frameshifting	biological_process	1E0		lcl|c223077_g2_i1|m.8858	
GO:0006458	'de novo' protein folding	biological_process	1E0		lcl|c243554_g1_i5|m.31071	
GO:0006461	protein complex assembly	biological_process	1E0		lcl|c232221_g3_i2|m.17155,lcl|c227202_g1_i3|m.12234,lcl|c237440_g3_i2|m.23273,lcl|c228709_g4_i2|m.13577	
GO:0051131	chaperone-mediated protein complex assembly	biological_process	1E0		lcl|c227202_g1_i3|m.12234	
GO:0006464	cellular protein modification process	biological_process	1E0		lcl|c228038_g3_i1|m.12994,lcl|c241500_g1_i1|m.28663,lcl|c217573_g1_i1|m.5252,lcl|c242193_g2_i1|m.29501,lcl|c217534_g1_i2|m.5231,lcl|c221356_g3_i2|m.7588,lcl|c233767_g1_i3|m.18989,lcl|c236174_g2_i1|m.21787,lcl|c232133_g1_i5|m.17039,lcl|c230124_g3_i6|m.14973	
GO:0046390	ribose phosphate biosynthetic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0046394	carboxylic acid biosynthetic process	biological_process	1E0		lcl|c237215_g1_i1|m.23031,lcl|c221189_g3_i1|m.7459	
GO:0006468	protein phosphorylation	biological_process	1E0		lcl|c236174_g2_i1|m.21787	
GO:0071265	L-methionine biosynthetic process	biological_process	1E0		lcl|c221189_g3_i1|m.7459	
GO:0046395	carboxylic acid catabolic process	biological_process	1E0		lcl|c230414_g1_i1|m.15275	
GO:0071267	L-methionine salvage	biological_process	1E0		lcl|c221189_g3_i1|m.7459	
GO:0045333	cellular respiration	biological_process	1E0		lcl|c226769_g3_i1|m.11767,lcl|c234789_g3_i1|m.20259,lcl|c220936_g1_i1|m.7247,lcl|c227206_g2_i7|m.12247	
GO:0043038	amino acid activation	biological_process	1E0		lcl|c241916_g1_i1|m.29146	
GO:0015980	energy derivation by oxidation of organic compounds	biological_process	1E0		lcl|c226769_g3_i1|m.11767,lcl|c234789_g3_i1|m.20259,lcl|c220936_g1_i1|m.7247,lcl|c227206_g2_i7|m.12247	
GO:0043039	tRNA aminoacylation	biological_process	1E0		lcl|c241916_g1_i1|m.29146	
GO:0015992	proton transport	biological_process	1E0		lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0043043	peptide biosynthetic process	biological_process	1E0		lcl|c221205_g1_i1|m.7472,lcl|c227267_g3_i2|m.12289,lcl|c230034_g1_i1|m.14877,lcl|c218703_g1_i4|m.5907,lcl|c218820_g4_i2|m.5974,lcl|c227297_g1_i3|m.12321,lcl|c318732_g1_i1|m.32501,lcl|c229298_g2_i1|m.14136,lcl|c223077_g2_i1|m.8858,lcl|c206417_g1_i2|m.1538,lcl|c218481_g4_i6|m.5811,lcl|c214032_g1_i4|m.3331,lcl|c205554_g2_i2|m.1468,lcl|c241916_g1_i1|m.29146	
GO:0006486	protein glycosylation	biological_process	1E0		lcl|c241500_g1_i1|m.28663	
GO:0050789	regulation of biological process	biological_process	1E0		lcl|c219763_g5_i3|m.6564,lcl|c227332_g2_i2|m.12341,lcl|c204019_g3_i1|m.1367,lcl|c216621_g3_i1|m.4676,lcl|c244255_g3_i1|m.31943,lcl|c223077_g2_i1|m.8858,lcl|c239275_g1_i1|m.25549,lcl|c221753_g3_i7|m.7844,lcl|c227562_g6_i1|m.12582,lcl|c227322_g4_i4|m.12336,lcl|c229340_g1_i1|m.14173,lcl|c232221_g3_i2|m.17155,lcl|c242839_g1_i1|m.30268,lcl|c219883_g1_i2|m.6624,lcl|c217096_g5_i1|m.4965,lcl|c233818_g2_i6|m.19032,lcl|c242001_g1_i2|m.29236,lcl|c240857_g5_i1|m.27819,lcl|c236174_g2_i1|m.21787,lcl|c236035_g1_i2|m.21599	
GO:0015985	energy coupled proton transport, down electrochemical gradient	biological_process	1E0		lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0050790	regulation of catalytic activity	biological_process	1E0		lcl|c239275_g1_i1|m.25549,lcl|c233818_g2_i6|m.19032,lcl|c242001_g1_i2|m.29236	
GO:0015986	ATP synthesis coupled proton transport	biological_process	1E0		lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0050793	regulation of developmental process	biological_process	1E0		lcl|c236174_g2_i1|m.21787	
GO:0050794	regulation of cellular process	biological_process	1E0		lcl|c219763_g5_i3|m.6564,lcl|c227332_g2_i2|m.12341,lcl|c204019_g3_i1|m.1367,lcl|c216621_g3_i1|m.4676,lcl|c244255_g3_i1|m.31943,lcl|c223077_g2_i1|m.8858,lcl|c239275_g1_i1|m.25549,lcl|c221753_g3_i7|m.7844,lcl|c227562_g6_i1|m.12582,lcl|c227322_g4_i4|m.12336,lcl|c229340_g1_i1|m.14173,lcl|c232221_g3_i2|m.17155,lcl|c242839_g1_i1|m.30268,lcl|c219883_g1_i2|m.6624,lcl|c217096_g5_i1|m.4965,lcl|c242001_g1_i2|m.29236,lcl|c240857_g5_i1|m.27819,lcl|c236174_g2_i1|m.21787,lcl|c236035_g1_i2|m.21599	
GO:0072350	tricarboxylic acid metabolic process	biological_process	1E0		lcl|c226769_g3_i1|m.11767,lcl|c234789_g3_i1|m.20259,lcl|c227206_g2_i7|m.12247	
GO:0055085	transmembrane transport	biological_process	1E0		lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097,lcl|c231085_g3_i1|m.15955	
GO:0055086	nucleobase-containing small molecule metabolic process	biological_process	1E0		lcl|c215465_g1_i1|m.4044,lcl|c223454_g1_i3|m.9139,lcl|c223247_g3_i6|m.8971,lcl|c224242_g3_i7|m.9677,lcl|c221189_g3_i1|m.7459,lcl|c214108_g4_i4|m.3369,lcl|c240688_g3_i1|m.27609,lcl|c231281_g6_i3|m.16097,lcl|c220936_g1_i1|m.7247	
GO:0006508	proteolysis	biological_process	1E0		lcl|c224042_g7_i2|m.9570,lcl|c204019_g3_i1|m.1367,lcl|c216953_g1_i3|m.4865,lcl|c219583_g2_i1|m.6468,lcl|c212126_g1_i2|m.2626,lcl|c216377_g1_i3|m.4559,lcl|c243222_g3_i1|m.30722,lcl|c242793_g1_i1|m.30227,lcl|c225618_g2_i6|m.10783,lcl|c235481_g2_i1|m.20956,lcl|c230823_g3_i1|m.15672,lcl|c243149_g1_i2|m.30670,lcl|c209946_g1_i6|m.2078,lcl|c240264_g4_i5|m.26985,lcl|c219636_g2_i1|m.6494,lcl|c216645_g1_i1|m.4691,lcl|c233024_g1_i6|m.18051,lcl|c239210_g2_i1|m.25440,lcl|c232381_g2_i3|m.17311	
GO:0055088	lipid homeostasis	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0016485	protein processing	biological_process	1E0		lcl|c242793_g1_i1|m.30227,lcl|c225618_g2_i6|m.10783	
GO:0070271	protein complex biogenesis	biological_process	1E0		lcl|c232221_g3_i2|m.17155,lcl|c227202_g1_i3|m.12234,lcl|c237440_g3_i2|m.23273,lcl|c228709_g4_i2|m.13577	
GO:0071310	cellular response to organic substance	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0051603	proteolysis involved in cellular protein catabolic process	biological_process	1E0		lcl|c224042_g7_i2|m.9570,lcl|c219636_g2_i1|m.6494,lcl|c219583_g2_i1|m.6468,lcl|c212126_g1_i2|m.2626,lcl|c243149_g1_i2|m.30670	
GO:0006511	ubiquitin-dependent protein catabolic process	biological_process	1E0		lcl|c219583_g2_i1|m.6468,lcl|c212126_g1_i2|m.2626	
GO:0055092	sterol homeostasis	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0009056	catabolic process	biological_process	1E0		lcl|c224042_g7_i2|m.9570,lcl|c219636_g2_i1|m.6494,lcl|c219583_g2_i1|m.6468,lcl|c212126_g1_i2|m.2626,lcl|c231864_g5_i1|m.16720,lcl|c230414_g1_i1|m.15275,lcl|c243149_g1_i2|m.30670	
GO:0009057	macromolecule catabolic process	biological_process	1E0		lcl|c224042_g7_i2|m.9570,lcl|c219636_g2_i1|m.6494,lcl|c219583_g2_i1|m.6468,lcl|c212126_g1_i2|m.2626,lcl|c243149_g1_i2|m.30670	
GO:0009058	biosynthetic process	biological_process	1E0		lcl|c241500_g1_i1|m.28663,lcl|c237215_g1_i1|m.23031,lcl|c318732_g1_i1|m.32501,lcl|c229298_g2_i1|m.14136,lcl|c223077_g2_i1|m.8858,lcl|c227188_g1_i1|m.12222,lcl|c230184_g2_i3|m.15031,lcl|c218481_g4_i6|m.5811,lcl|c214032_g1_i4|m.3331,lcl|c224242_g3_i7|m.9677,lcl|c239860_g1_i1|m.26440,lcl|c221205_g1_i1|m.7472,lcl|c227267_g3_i2|m.12289,lcl|c241579_g2_i3|m.28729,lcl|c230034_g1_i1|m.14877,lcl|c218703_g1_i4|m.5907,lcl|c223454_g1_i3|m.9139,lcl|c239860_g1_i2|m.26443,lcl|c218820_g4_i2|m.5974,lcl|c227297_g1_i3|m.12321,lcl|c230880_g3_i5|m.15737,lcl|c206417_g1_i2|m.1538,lcl|c205554_g2_i2|m.1468,lcl|c241916_g1_i1|m.29146,lcl|c221189_g3_i1|m.7459,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0009059	macromolecule biosynthetic process	biological_process	1E0		lcl|c221205_g1_i1|m.7472,lcl|c227267_g3_i2|m.12289,lcl|c241500_g1_i1|m.28663,lcl|c230034_g1_i1|m.14877,lcl|c218703_g1_i4|m.5907,lcl|c218820_g4_i2|m.5974,lcl|c227297_g1_i3|m.12321,lcl|c318732_g1_i1|m.32501,lcl|c229298_g2_i1|m.14136,lcl|c223077_g2_i1|m.8858,lcl|c206417_g1_i2|m.1538,lcl|c218481_g4_i6|m.5811,lcl|c214032_g1_i4|m.3331,lcl|c205554_g2_i2|m.1468,lcl|c241916_g1_i1|m.29146	
GO:0006518	peptide metabolic process	biological_process	1E0		lcl|c221205_g1_i1|m.7472,lcl|c227267_g3_i2|m.12289,lcl|c230034_g1_i1|m.14877,lcl|c218703_g1_i4|m.5907,lcl|c218820_g4_i2|m.5974,lcl|c227297_g1_i3|m.12321,lcl|c318732_g1_i1|m.32501,lcl|c229298_g2_i1|m.14136,lcl|c223077_g2_i1|m.8858,lcl|c206417_g1_i2|m.1538,lcl|c218481_g4_i6|m.5811,lcl|c214032_g1_i4|m.3331,lcl|c205554_g2_i2|m.1468,lcl|c241916_g1_i1|m.29146	
GO:0006520	cellular amino acid metabolic process	biological_process	1E0		lcl|c237215_g1_i1|m.23031,lcl|c241916_g1_i1|m.29146,lcl|c217887_g8_i2|m.5422,lcl|c221189_g3_i1|m.7459,lcl|c230414_g1_i1|m.15275	
GO:0009060	aerobic respiration	biological_process	1E0		lcl|c226769_g3_i1|m.11767,lcl|c234789_g3_i1|m.20259,lcl|c227206_g2_i7|m.12247	
GO:0043086	negative regulation of catalytic activity	biological_process	1E0		lcl|c239275_g1_i1|m.25549,lcl|c233818_g2_i6|m.19032,lcl|c242001_g1_i2|m.29236	
GO:0009063	cellular amino acid catabolic process	biological_process	1E0		lcl|c230414_g1_i1|m.15275	
GO:0009064	glutamine family amino acid metabolic process	biological_process	1E0		lcl|c237215_g1_i1|m.23031	
GO:0032780	negative regulation of ATPase activity	biological_process	1E0		lcl|c233818_g2_i6|m.19032	
GO:0009066	aspartate family amino acid metabolic process	biological_process	1E0		lcl|c237215_g1_i1|m.23031,lcl|c221189_g3_i1|m.7459	
GO:0043094	cellular metabolic compound salvage	biological_process	1E0		lcl|c221189_g3_i1|m.7459	
GO:0048729	tissue morphogenesis	biological_process	1E0		lcl|c236174_g2_i1|m.21787	
GO:0009067	aspartate family amino acid biosynthetic process	biological_process	1E0		lcl|c237215_g1_i1|m.23031,lcl|c221189_g3_i1|m.7459	
GO:0016043	cellular component organization	biological_process	1E0		lcl|c231859_g5_i5|m.16713,lcl|c218820_g4_i2|m.5974,lcl|c216621_g3_i1|m.4676,lcl|c225618_g2_i6|m.10783,lcl|c225753_g2_i5|m.10911,lcl|c221753_g3_i7|m.7844,lcl|c224201_g3_i8|m.9658,lcl|c227322_g4_i4|m.12336,lcl|c229340_g1_i1|m.14173,lcl|c232221_g3_i2|m.17155,lcl|c242839_g1_i1|m.30268,lcl|c227202_g1_i3|m.12234,lcl|c237440_g3_i2|m.23273,lcl|c220300_g3_i1|m.6859,lcl|c228709_g4_i2|m.13577,lcl|c240857_g5_i1|m.27819	
GO:0032787	monocarboxylic acid metabolic process	biological_process	1E0		lcl|c227188_g1_i1|m.12222,lcl|c241579_g2_i3|m.28729,lcl|c231864_g5_i1|m.16720,lcl|c240688_g3_i1|m.27609	
GO:0006528	asparagine metabolic process	biological_process	1E0		lcl|c237215_g1_i1|m.23031	
GO:0009069	serine family amino acid metabolic process	biological_process	1E0		lcl|c221189_g3_i1|m.7459	
GO:0006529	asparagine biosynthetic process	biological_process	1E0		lcl|c237215_g1_i1|m.23031	
GO:0009072	aromatic amino acid family metabolic process	biological_process	1E0		lcl|c217887_g8_i2|m.5422	
GO:0016050	vesicle organization	biological_process	1E0		lcl|c225753_g2_i5|m.10911	
GO:0043102	amino acid salvage	biological_process	1E0		lcl|c221189_g3_i1|m.7459	
GO:0032793	positive regulation of CREB transcription factor activity	biological_process	1E0		lcl|c232221_g3_i2|m.17155	
GO:0016053	organic acid biosynthetic process	biological_process	1E0		lcl|c237215_g1_i1|m.23031,lcl|c221189_g3_i1|m.7459	
GO:0016054	organic acid catabolic process	biological_process	1E0		lcl|c230414_g1_i1|m.15275	
GO:0006541	glutamine metabolic process	biological_process	1E0		lcl|c237215_g1_i1|m.23031	
GO:0009081	branched-chain amino acid metabolic process	biological_process	1E0		lcl|c230414_g1_i1|m.15275	
GO:0009083	branched-chain amino acid catabolic process	biological_process	1E0		lcl|c230414_g1_i1|m.15275	
GO:0009086	methionine biosynthetic process	biological_process	1E0		lcl|c221189_g3_i1|m.7459	
GO:0001919	regulation of receptor recycling	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0048753	pigment granule organization	biological_process	1E0		lcl|c225753_g2_i5|m.10911	
GO:0016070	RNA metabolic process	biological_process	1E0		lcl|c230032_g6_i1|m.14874,lcl|c243614_g4_i2|m.31123,lcl|c224026_g2_i4|m.9562,lcl|c241916_g1_i1|m.29146,lcl|c225931_g4_i1|m.11061	
GO:0016071	mRNA metabolic process	biological_process	1E0		lcl|c243614_g4_i2|m.31123,lcl|c224026_g2_i4|m.9562,lcl|c225931_g4_i1|m.11061	
GO:0000375	RNA splicing, via transesterification reactions	biological_process	1E0		lcl|c225931_g4_i1|m.11061	
GO:0046483	heterocycle metabolic process	biological_process	1E0		lcl|c241500_g1_i1|m.28663,lcl|c223454_g1_i3|m.9139,lcl|c240688_g3_i1|m.27609,lcl|c220936_g1_i1|m.7247,lcl|c230880_g3_i5|m.15737,lcl|c230184_g2_i3|m.15031,lcl|c230032_g6_i1|m.14874,lcl|c215465_g1_i1|m.4044,lcl|c243614_g4_i2|m.31123,lcl|c224026_g2_i4|m.9562,lcl|c241916_g1_i1|m.29146,lcl|c223247_g3_i6|m.8971,lcl|c224242_g3_i7|m.9677,lcl|c225931_g4_i1|m.11061,lcl|c221189_g3_i1|m.7459,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097,lcl|c239610_g1_i3|m.26053	
GO:0000377	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	biological_process	1E0		lcl|c225931_g4_i1|m.11061	
GO:0006555	methionine metabolic process	biological_process	1E0		lcl|c221189_g3_i1|m.7459	
GO:0050896	response to stimulus	biological_process	1E0		lcl|c219763_g5_i3|m.6564,lcl|c243506_g1_i6|m.31041,lcl|c236486_g1_i1|m.22162,lcl|c238919_g4_i6|m.25079,lcl|c221114_g2_i1|m.7405,lcl|c243554_g1_i5|m.31071,lcl|c227562_g6_i1|m.12582,lcl|c227322_g4_i4|m.12336,lcl|c238537_g2_i7|m.24631,lcl|c242839_g1_i1|m.30268,lcl|c217096_g5_i1|m.4965,lcl|c241909_g2_i2|m.29132,lcl|c239684_g3_i6|m.26167,lcl|c236174_g2_i1|m.21787	
GO:0009100	glycoprotein metabolic process	biological_process	1E0		lcl|c241500_g1_i1|m.28663	
GO:0001932	regulation of protein phosphorylation	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0009101	glycoprotein biosynthetic process	biological_process	1E0		lcl|c241500_g1_i1|m.28663	
GO:0001934	positive regulation of protein phosphorylation	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0019219	regulation of nucleobase-containing compound metabolic process	biological_process	1E0		lcl|c232221_g3_i2|m.17155	
GO:0019220	regulation of phosphate metabolic process	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0046496	nicotinamide nucleotide metabolic process	biological_process	1E0		lcl|c215465_g1_i1|m.4044,lcl|c223247_g3_i6|m.8971,lcl|c240688_g3_i1|m.27609	
GO:0019222	regulation of metabolic process	biological_process	1E0		lcl|c239275_g1_i1|m.25549,lcl|c227322_g4_i4|m.12336,lcl|c204019_g3_i1|m.1367,lcl|c232221_g3_i2|m.17155,lcl|c233818_g2_i6|m.19032,lcl|c242001_g1_i2|m.29236,lcl|c223077_g2_i1|m.8858	
GO:0000398	mRNA splicing, via spliceosome	biological_process	1E0		lcl|c225931_g4_i1|m.11061	
GO:0046498	S-adenosylhomocysteine metabolic process	biological_process	1E0		lcl|c221189_g3_i1|m.7459	
GO:0009108	coenzyme biosynthetic process	biological_process	1E0		lcl|c227188_g1_i1|m.12222,lcl|c241579_g2_i3|m.28729,lcl|c230880_g3_i5|m.15737	
GO:0044237	cellular metabolic process	biological_process	1E0		lcl|c241500_g1_i1|m.28663,lcl|c219583_g2_i1|m.6468,lcl|c212126_g1_i2|m.2626,lcl|c238372_g5_i2|m.24429,lcl|c221356_g3_i2|m.7588,lcl|c217887_g8_i2|m.5422,lcl|c230414_g1_i1|m.15275,lcl|c318732_g1_i1|m.32501,lcl|c232133_g1_i5|m.17039,lcl|c234789_g3_i1|m.20259,lcl|c227537_g2_i4|m.12549,lcl|c230032_g6_i1|m.14874,lcl|c218481_g4_i6|m.5811,lcl|c214032_g1_i4|m.3331,lcl|c224026_g2_i4|m.9562,lcl|c228038_g3_i1|m.12994,lcl|c221205_g1_i1|m.7472,lcl|c241579_g2_i3|m.28729,lcl|c230034_g1_i1|m.14877,lcl|c242193_g2_i1|m.29501,lcl|c240688_g3_i1|m.27609,lcl|c243149_g1_i2|m.30670,lcl|c230880_g3_i5|m.15737,lcl|c217573_g1_i1|m.5252,lcl|c212026_g3_i1|m.2608,lcl|c238662_g3_i6|m.24778,lcl|c217534_g1_i2|m.5231,lcl|c223247_g3_i6|m.8971,lcl|c221189_g3_i1|m.7459,lcl|c231864_g5_i1|m.16720,lcl|c236174_g2_i1|m.21787,lcl|c230124_g3_i6|m.14973,lcl|c239610_g1_i3|m.26053,lcl|c240035_g1_i1|m.26689,lcl|c236035_g1_i2|m.21599,lcl|c236087_g2_i1|m.21666,lcl|c224042_g7_i2|m.9570,lcl|c237215_g1_i1|m.23031,lcl|c226769_g3_i1|m.11767,lcl|c225618_g2_i6|m.10783,lcl|c220936_g1_i1|m.7247,lcl|c229298_g2_i1|m.14136,lcl|c242894_g3_i1|m.30343,lcl|c223077_g2_i1|m.8858,lcl|c227188_g1_i1|m.12222,lcl|c230184_g2_i3|m.15031,lcl|c215465_g1_i1|m.4044,lcl|c224242_g3_i7|m.9677,lcl|c225931_g4_i1|m.11061,lcl|c233767_g1_i3|m.18989,lcl|c212602_g3_i5|m.2781,lcl|c239860_g1_i1|m.26440,lcl|c227267_g3_i2|m.12289,lcl|c218703_g1_i4|m.5907,lcl|c238826_g2_i1|m.24957,lcl|c223454_g1_i3|m.9139,lcl|c239860_g1_i2|m.26443,lcl|c222459_g5_i1|m.8379,lcl|c218820_g4_i2|m.5974,lcl|c227297_g1_i3|m.12321,lcl|c206417_g1_i2|m.1538,lcl|c219636_g2_i1|m.6494,lcl|c243614_g4_i2|m.31123,lcl|c205554_g2_i2|m.1468,lcl|c241916_g1_i1|m.29146,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097,lcl|c227206_g2_i7|m.12247	
GO:0046500	S-adenosylmethionine metabolic process	biological_process	1E0		lcl|c221189_g3_i1|m.7459	
GO:0009110	vitamin biosynthetic process	biological_process	1E0		lcl|c230880_g3_i5|m.15737	
GO:0044238	primary metabolic process	biological_process	1E0		lcl|c241500_g1_i1|m.28663,lcl|c219583_g2_i1|m.6468,lcl|c212126_g1_i2|m.2626,lcl|c221356_g3_i2|m.7588,lcl|c217887_g8_i2|m.5422,lcl|c216377_g1_i3|m.4559,lcl|c230414_g1_i1|m.15275,lcl|c318732_g1_i1|m.32501,lcl|c232133_g1_i5|m.17039,lcl|c235481_g2_i1|m.20956,lcl|c234789_g3_i1|m.20259,lcl|c209946_g1_i6|m.2078,lcl|c240264_g4_i5|m.26985,lcl|c230032_g6_i1|m.14874,lcl|c218481_g4_i6|m.5811,lcl|c214032_g1_i4|m.3331,lcl|c224026_g2_i4|m.9562,lcl|c239210_g2_i1|m.25440,lcl|c228038_g3_i1|m.12994,lcl|c221205_g1_i1|m.7472,lcl|c230034_g1_i1|m.14877,lcl|c242193_g2_i1|m.29501,lcl|c243222_g3_i1|m.30722,lcl|c240688_g3_i1|m.27609,lcl|c242793_g1_i1|m.30227,lcl|c243149_g1_i2|m.30670,lcl|c217573_g1_i1|m.5252,lcl|c216645_g1_i1|m.4691,lcl|c217534_g1_i2|m.5231,lcl|c223247_g3_i6|m.8971,lcl|c221189_g3_i1|m.7459,lcl|c236174_g2_i1|m.21787,lcl|c232381_g2_i3|m.17311,lcl|c230124_g3_i6|m.14973,lcl|c239610_g1_i3|m.26053,lcl|c224042_g7_i2|m.9570,lcl|c204019_g3_i1|m.1367,lcl|c237215_g1_i1|m.23031,lcl|c226769_g3_i1|m.11767,lcl|c225618_g2_i6|m.10783,lcl|c220936_g1_i1|m.7247,lcl|c229298_g2_i1|m.14136,lcl|c223077_g2_i1|m.8858,lcl|c230184_g2_i3|m.15031,lcl|c215465_g1_i1|m.4044,lcl|c224242_g3_i7|m.9677,lcl|c225931_g4_i1|m.11061,lcl|c233767_g1_i3|m.18989,lcl|c239860_g1_i1|m.26440,lcl|c227267_g3_i2|m.12289,lcl|c218703_g1_i4|m.5907,lcl|c238826_g2_i1|m.24957,lcl|c216953_g1_i3|m.4865,lcl|c223454_g1_i3|m.9139,lcl|c239860_g1_i2|m.26443,lcl|c218820_g4_i2|m.5974,lcl|c227297_g1_i3|m.12321,lcl|c230823_g3_i1|m.15672,lcl|c206417_g1_i2|m.1538,lcl|c219636_g2_i1|m.6494,lcl|c243614_g4_i2|m.31123,lcl|c233024_g1_i6|m.18051,lcl|c205554_g2_i2|m.1468,lcl|c241916_g1_i1|m.29146,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097,lcl|c227206_g2_i7|m.12247	
GO:0045727	positive regulation of translation	biological_process	1E0		lcl|c223077_g2_i1|m.8858	
GO:0045935	positive regulation of nucleobase-containing compound metabolic process	biological_process	1E0		lcl|c232221_g3_i2|m.17155	
GO:0018108	peptidyl-tyrosine phosphorylation	biological_process	1E0		lcl|c236174_g2_i1|m.21787	
GO:0006573	valine metabolic process	biological_process	1E0		lcl|c230414_g1_i1|m.15275	
